transcript_id	S1C40_1	S1C40_2	S1C40_3	S1Glc_1	S1Glc_2	S1Glc_3
MAG14015_contig_67_29	-2.9102415366998016	-2.921335518799171	-5.690941189096127	-3.464268707353537	-3.3457932553659906	-3.771251976361508
MAG14015_contig_67_31	1.8413572766495176	0.7214951575699082	0.9474567030380402	1.7281556219076888	0.43794145132314	0.5453852443741224
MAG14015_contig_67_32	-1.9885558869051674	-3.972721363921243	-2.571158679750681	-3.9204723786333187	-5.390689827058904	-7.032970960592134
MAG14015_contig_67_33	-4.700129860523826	-3.003223694313937	-4.061312229340482	-1.9792709535536375	-1.7732547396594047	-3.0332033679366583
MAG14015_contig_67_34	-2.4866103224031586	-3.0240793231415064	-4.4293148041935435	-3.5115080249886574	-2.754606564659657	-5.301233179585632
MAG14015_contig_67_41	-2.873619140074254	-3.8017261334797023	-4.988893712357871	-4.104201052854319	-4.240419390211901	-7.536458190795747
MAG14015_contig_67_42	-2.692370968703585	-5.03599328694349	-6.633520325495178	-5.71311128399541	-7.09321879245849	-4.502305686010729
MAG14015_contig_67_43	-3.6679674200065198	-2.443092912691025	-4.045031282033702	-7.493720712214456	-4.295391462073235	-4.954847834290428
MAG14015_contig_67_45	-3.526658197946668	-3.3039634410036394	-4.906437660472775	-4.024800081978979	-5.15975931585762	-4.2373793836763225
MAG14015_contig_67_46	-1.3042662516570978	-3.7190037899688444	-4.906437660472775	-6.83820898738142	-3.574796815136464	-3.0149892947579473
MAG14015_contig_67_54	0.7364749944456245	0.03646816706929173	-0.5964224996609178	-1.9089840215186442	-1.2815300867423878	-1.4419087333335667
MAG14015_contig_67_55	3.3746639341369367	1.7623488156441294	1.1516705139068606	-0.05101049946208069	-0.2444680242884473	-0.6192816321460769
MAG14015_contig_67_57	1.8725805749461764	0.87732021195284	0.2654609007585589	-3.728265286600656	-2.3539479690673875	-4.645880989792716
MAG14015_contig_67_59	-1.5231766276073555	-1.6194079575674054	-2.639498624775243	-7.173811890313349	-6.326853196735269	-6.962021957290202
MAG14015_contig_67_62	3.158763567478758	2.4236615302627125	1.2028815663190815	-1.910604902487195	-3.0360406202344237	-2.4916646565971607
MAG14015_contig_67_63	-2.8125970893986096	-4.570635776245575	-3.7529309480431947	-4.0238188116487406	-4.39784645688823	-3.7131907522481216
MAG14015_contig_67_65	-1.0790634431547088	-1.6894830437370592	-2.812363988805267	-3.9049932571097945	-2.8807102316252484	-3.5269442044678154
MAG14015_contig_67_70	-3.678563197562533	-3.2772542072552073	-4.462674110064103	-4.5634816362116135	-5.705736039706689	-6.357318018458216
MAG14015_contig_67_72	-3.134173014227414	-5.6323605509368955	-4.2306331183188925	-4.730758066980961	-6.4644980159514756	-5.358871690091585
MAG14015_contig_67_73	-1.696807260734171	-3.6800769125851027	-4.278250429626717	-6.36260305564823	-3.926731454585886	-7.152780947791206
MAG14015_contig_67_78	-2.6374055553047966	-2.05238620379271	-4.827416920760281	-5.833561167717119	-4.39360401465744	-8.071474918670393
MAG14015_contig_67_80	-2.4620539346157835	-2.841218339659881	-3.6649027949873845	-5.356679438043128	-5.4964583077335	-5.151777409473917
MAG14015_contig_67_82	-2.429715838222871	-2.4600997411235226	-4.865294343561162	-6.532170469744977	-7.511490051900355	-5.736873264638103
MAG14015_contig_67_85	3.566340264834174	3.7639957582938504	1.250021697148065	3.4354685820319375	4.238274795376813	4.490178598685734
MAG14015_contig_67_105	-1.2568004472750465	-2.451796198212328	-3.418024467331197	-6.0787269909071044	-3.7693385456596897	-4.271015501186931
MAG14015_contig_67_131	1.0717420788338285	-0.6754589552053919	-1.1008676896992515	-1.31809202384745	-0.4305127967124029	-2.152330141387819
MAG14015_contig_67_132	-2.305474564405967	-1.7242396093347423	-5.589526749818782	-1.5144907354684667	-3.656195157176729	-3.138689329191136
MAG14015_contig_67_133	-2.346518016172896	-2.94236257951745	-4.126940900339449	-5.806687974057194	-7.058733409541053	-6.599000481853419
MAG14015_contig_67_134	0.9711554110286467	2.3984379364314448	1.1317343391776236	-2.7960596714471806	-5.268931297854497	-3.6294437614917765
MAG14015_contig_67_143	-3.8293262738508655	-1.7358167046971962	-2.6689781763588902	-2.8557760788427466	-2.9656941190396777	-6.711467326723039
MAG14015_contig_67_150	-4.995528810295139	-2.6049635312785835	-6.676371889182771	-1.0089464227160188	-0.727329386282055	-0.8074194841052705
MAG14015_contig_67_161	-1.8445564334796227	-2.1193975324857526	-4.041209281269352	-5.7229150610415305	-3.544929702578375	-1.6576500680408288
MAG14015_contig_67_168	-2.566117563235665	-3.1116514582760115	-3.197322036236041	-5.618607640294742	-4.761467468395419	-6.411858611192036
MAG14015_contig_67_170	-1.9160827342704878	-3.635785288365603	-4.125950636244775	-7.0096978862668395	-6.162102602237813	-7.79822082285037
MAG14015_contig_67_171	-1.4519540656262602	-1.666525887327611	-5.623239274218401	-1.9177988309168865	-6.767517422263812	-5.046663531422257
MAG14015_contig_67_172	-1.3296164690314538	-1.9331544327349137	-4.119985655433988	-1.5304723982649142	-6.456100676185472	-2.1199806384462043
MAG14015_contig_67_174	-3.0089144863457773	-2.881124690759366	-2.806044107940235	-3.343395631576224	-1.7400659083830867	-2.9193696219253864
MAG14015_contig_67_175	-1.064084696516738	-3.3928582462367336	-6.161214389466149	-2.2368774184279814	-2.8107637063035122	-2.790030164019531
MAG14015_contig_67_185	-0.7227721968448055	-2.6817884539349626	-2.875206042361082	-3.0478632798706706	-4.162257579092963	-7.855994987846994
MAG14015_contig_67_186	-3.4721013749510323	-1.410481935835939	-2.606500326630725	-1.250724904398249	-1.369780935267841	-6.721649050420879
MAG14015_contig_67_187	-3.5374844174521103	-2.719053185426824	-4.05585760838406	-1.830331500476914	-2.421870871972477	-3.5298657140503855
MAG14015_contig_67_188	-1.9144665678262205	-3.5054496248820066	-3.273552390348386	-5.357986465506265	-6.364900321525217	-5.563212169000301
MAG14015_contig_67_189	-4.549481600825726	-4.7283276405603845	-4.91232969714725	-3.4179967104442333	-3.8275083881122467	-4.472495619745113
MAG14015_contig_67_190	-2.7757423497558826	-3.958243403215758	-5.825194832836386	-4.071769319562479	-5.800000948230518	-8.947568885895583
MAG14015_contig_67_192	-2.4791262177328504	-4.97782226235645	-5.665740537854816	-6.247411697919284	-5.3957282315770865	-7.037959872694579
MAG14015_contig_67_193	-2.3015005681585197	-2.6715771063604143	-3.7556233921490705	-5.165153540402378	-3.505536462712402	-5.955998207134766
MAG14015_contig_67_196	-2.182465148638014	-2.782903321028827	-4.0802416443125455	-7.155287710573215	-6.3082586021327876	-7.781963179653734
MAG14015_contig_273_4	7.516755851350902	7.372264356139456	5.058351133711397	-0.7902447137926464	1.2024365289925056	1.0034367309979404
MAG14015_contig_273_7	0.08249822711716058	-0.6788477065207279	-1.7683316675317948	-1.6880458948553194	-1.2415023727927148	-2.0605597612274664
MAG14015_contig_273_9	2.0288696823594843	0.20784288731152512	-1.5000668843133838	0.376857124447477	-0.3463125813995954	-0.2723739941536891
MAG14015_contig_273_13	1.5083120151775933	0.8211060747926667	0.2495666983403592	-3.298644350344111	-7.331460402662857	-4.104590654206976
MAG14015_contig_273_15	-3.5339373836468946	-4.026966873388049	-4.886751847304624	-4.2826549153314355	-4.628719053703921	-5.070680435410762
MAG14015_contig_273_16	-2.926667829715141	-2.315084338135386	-2.4039617534297246	-4.851542209841455	-3.9839727213732132	-4.065639608538987
MAG14015_contig_273_18	-3.1050324951428356	-4.3904326192853524	-4.112364932646427	-5.64320712303539	-4.338267909615892	-4.845735149583101
MAG14015_contig_273_19	-2.148410450778739	-2.9060937267131948	-3.655320551323112	-4.580791644860522	-8.237462696249917	-6.106500477610248
MAG14015_contig_273_20	-1.308651655448749	-2.207554406232318	-2.4346757922729316	-4.9850917322994	-3.3240648651481917	-4.191664049179807
MAG14015_contig_320_1	-0.08464278606239292	-2.600432937317454	-2.2224645578919215	0.36559176336085797	-0.2401300277979786	-3.261963746415057
MAG14015_contig_320_2	-1.3040489340431243	-1.4926630362320257	-3.2230773831596595	-3.3769317565075587	-2.573355229086138	-3.4456638078338373
MAG14015_contig_320_3	-1.3476484306250194	-1.9009984148216066	-5.924357296940397	-0.012147999882718169	0.026700925971867417	-0.6094665760612893
MAG14015_contig_320_4	-1.8891717478697347	-2.4289154353593476	-3.279690010363617	-2.2357285890956122	-1.4807519983606814	-1.9376240424048392
MAG14015_contig_320_5	-0.7574938293809126	-1.0369609696702444	-3.173345354597449	-2.5952363596465706	-1.56792143987919	-1.996294152035034
MAG14015_contig_320_6	-1.2113142893864661	-2.2849043946371137	-3.1724606008425105	-3.6184375303866565	-2.2533467031341137	-3.128307724157284
MAG14015_contig_320_7	-1.742125230903481	-1.8538609562415123	-2.912325352720566	-2.6810295742444095	-2.827512484489866	-3.9870669624043673
MAG14015_contig_320_8	-0.3479091388476222	-0.4868367403999626	-1.385088545979817	0.8160753672162947	-0.24156889223760633	-0.14861513827518485
MAG14015_contig_320_9	-0.5365784254780572	-1.1459788115607303	-2.433997366844531	-1.7942972095626863	-1.2599514889158512	-1.7391264451845783
MAG14015_contig_320_10	-0.13115364635358456	-0.6910334202474839	-1.5106954781084119	-1.5884739622785102	-1.0949695637377004	-2.6577547617353043
MAG14015_contig_320_12	-0.27733113812230387	-1.2876736358181011	-1.9774006640934607	3.461463076185714	3.6837189085292987	2.868107912016192
MAG14015_contig_320_13	-1.8679364993355325	-2.103128331798332	-1.3048898855566724	3.04099585222225	2.9599370383015517	2.243266922417254
MAG14015_contig_320_14	-1.5551294225693388	-1.2036348234837484	-4.63368924084676	3.583747721103576	2.958543899739907	2.4154477073573997
MAG14015_contig_320_15	-1.9297700643654252	-2.429529296900397	-2.8583474862142966	2.122669406087751	1.6964701800393658	1.2973851327005645
MAG14015_contig_320_16	-0.8438648915327776	-1.9313209355609	-2.1221646766673015	1.9944240423237043	1.8788783316183508	1.535311462988834
MAG14015_contig_320_17	0.09507373848576756	-0.9014403030628381	-1.0882762094816334	2.3463187012989786	2.3416983178108697	1.7782043702839654
MAG14015_contig_320_18	-1.2960417366490053	-2.193311344676977	-3.3972246465247378	-0.05879901529795881	0.21409993108598438	-0.7704096163743838
MAG14015_contig_320_19	0.16054591641579868	-0.4365235841794498	-3.6840730540750126	0.888889337201851	0.48302377018177406	-0.7530009696973349
MAG14015_contig_320_20	-1.4191097175135758	-2.9726534132328246	-3.584468029608647	1.3103517552026636	-0.5627189867738002	-0.6878065091657694
MAG14015_contig_320_21	-1.5800167729135672	-2.47535053641652	-4.296865271626663	-0.7251264973953442	-0.44685776073758576	-0.9317501944356646
MAG14015_contig_320_22	-2.2463133197217537	-1.9873884217062052	-3.1094957174065607	-0.49611194528336355	-0.3445144420453008	-0.7974581540011553
MAG14015_contig_320_23	-1.0263049752960578	-2.1534850212068486	-2.647051688878558	-1.1631128341209778	-1.3756725978012796	-1.8898773372419124
MAG14015_contig_320_24	-2.392250699676079	-2.409868457046943	-4.767958809744032	-0.33612713441976394	-0.571244419721282	-1.2785100921350414
MAG14015_contig_320_25	-4.636057896987637	-3.012891642509048	-3.420852298391242	-0.87891826975695575	-1.141010068199019	-1.0689130522851362
MAG14015_contig_320_27	-0.8032267911767915	-1.8017271394341061	-3.403931211636715	0.32206658696377427	-0.15295558652934138	-0.2572521455722733
MAG14015_contig_320_28	-2.2762684565486557	-1.8840611940172114	-4.105981172638478	-3.069439770036632	-3.5992959514606526	-5.558927927760565
MAG14015_contig_320_29	-1.8927085078537103	-2.255590868336693	-3.144865013881722	-2.680900049304299	-2.9926437295990964	-3.372313979228179
MAG14015_contig_320_31	-0.1897164960518508	-0.5447840564658343	-1.84881659015036	-0.34021606556250655	-0.8075078558375719	-1.3093057905952488
MAG14015_contig_320_32	-1.118996392122065	-1.6983093492333494	-2.2968638537786985	-1.5475099907815495	-2.2518273348618907	-2.397151688794279
MAG14015_contig_320_36	0.2026245896821112	-0.03497599662874444	-2.4039617534297246	0.05534838576706419	-0.2835323008291121	-1.4806754973112222
MAG14015_contig_320_37	-0.7565258909965246	-1.3942515693857485	-2.2136779853368935	0.7301660437839635	0.4681662175016596	0.42430941722603543
MAG14015_contig_320_38	-2.2891572067119754	-2.055525324639487	-4.070355626928868	0.13126021466086366	-0.2231801073718089	-0.5897631118843154
MAG14015_contig_320_39	-1.086700398089857	-2.541088894697503	-4.209171923280281	-2.7050622973407803	-3.3030660698312837	-5.401406116097023
MAG14015_contig_320_40	-1.58101779953416	-1.2641312709264205	-2.102781263426431	0.9534813011109758	1.0663785617538837	0.7513094598105667
MAG14015_contig_320_41	-2.015199227827591	-2.383107861378277	-3.5660526315441126	-2.208447616826099	-2.6060435078979474	-2.7226960083908143
MAG14015_contig_320_42	-2.5229485804006324	-6.6987294651078555	-6.296870943032454	-5.380942013537307	-3.7227912445869915	-6.171056517966828
MAG14015_contig_320_43	-1.5107694765945663	-0.7622576383954042	-3.361959165570065	-0.07886077003984784	-0.3692050161645287	-0.19670517089236467
MAG14015_contig_320_44	-1.1303559694254188	-1.8315941544924077	-2.4329218976926654	-0.5400312741844996	-0.6290635122579036	-1.3351895184734606
MAG14015_contig_320_45	-0.28463900967516975	-0.7976562566451668	-2.9421962458525526	-2.166878363288981	-2.4473278288377833	-3.4195195018227333
MAG14015_contig_320_46	0.9896767380394015	-0.09468145165828139	-1.2966937221384847	-2.5247988758029027	-0.6415362187946005	-1.350393737428314
MAG14015_contig_320_47	-1.4447531838790868	-2.2115247586600275	-2.2968638537786985	-2.0152692123065337	-2.859582553904553	-2.0490270107858617
MAG14015_contig_320_48	-2.775001541178254	-3.172785814890534	-4.355760496683765	-2.5320903585924985	-1.3790833322919707	-1.6743280682075978
MAG14015_contig_320_51	2.5032724000770927	1.61116765763025	0.20194745644115783	0.550447597118653	0.35892507818520003	-0.24551095041891935
MAG14015_contig_320_52	-1.5233093262082327	-1.977139357749946	-3.4510875863578114	0.6729140782041216	0.6051150016894374	0.03877328619247052
MAG14015_contig_320_53	-0.5208253261976652	-3.0506458587376306	-4.241597888852943	-2.391031833116292	-0.5149916150686736	-1.7368357574550906
MAG14015_contig_320_54	-1.6134583081664562	-2.2651781113115854	-3.711902770905507	-0.5074925173928885	-1.6257606344918434	-1.7037505319063582
MAG14015_contig_320_56	-0.6519194513899433	-1.5721106791761112	-2.6492312123464807	1.8303121220669791	2.2499762037241635	1.7053365613559395
MAG14015_contig_320_57	-0.8532405218434256	-1.8142602905972176	-1.7395599675669582	-0.6167065626369604	-2.1899435861308323	-2.493645856656245
MAG14015_contig_320_58	-0.8983230332886848	-0.8371815557454628	-1.3502649918785925	-1.4517330560833532	-2.5112546718019235	-1.5258121501978401
MAG14015_contig_320_59	0.7261947217347797	0.43834608657632607	-0.11203029168268225	-2.2960842484615465	0.17779025550544106	-1.8881674129220172
MAG14015_contig_320_60	-1.0338117249629213	-0.048728528742837264	-1.5696376425933292	-0.8646332465108946	-1.1899435861308323	-1.576109928673049
MAG14015_contig_320_61	0.6660748426206928	0.5605682322639801	-0.7711973138898772	-0.48004954902770425	-0.30764243862380897	-1.489394495730352
MAG14015_contig_320_62	-2.052440062380897	-2.139852411145906	-4.15442115202684	-0.10564397298688882	0.7079311266411726	0.12430166329070096
MAG14015_contig_320_65	-3.767889413953893	-4.950478518821575	-4.55062055508966	-4.649185960553403	-1.8854837154764639	-2.535381914566358
MAG14015_contig_320_66	-2.442449727809209	-3.044288445816955	-2.423278583183826	-7.154011913483086	-2.6702081815582543	-3.5482895350081782
MAG14015_contig_320_67	-2.1778490854805863	-1.804607042546766	-2.5412820361193766	-1.369844319049883	-1.3459971492303706	-1.9915819558642651
MAG14015_contig_320_68	-1.4481030873402563	0.32036914225716995	-5.141249793296228	2.7044072178925553	3.488836314729811	3.0589537039189687
MAG14015_contig_320_69	-1.8624125400712603	-1.8470663798702072	-5.933182031309653	-0.9494356158989331	-4.532691300695835	-4.21400994831664
MAG14015_contig_320_70	-2.6037177335946673	-2.169037295808038	-2.958992579045626	-3.2436461826928937	-2.525870310486529	-3.81877682144272
MAG14015_contig_320_71	-1.6319312412950162	-1.6659260550548802	-3.942200681168081	-0.620780520093747	-0.1939168587653264	-0.7638784736677124
MAG14015_contig_320_72	-1.7989935339439072	-1.5988414078952806	-3.6468095219457837	0.0845541535052117	0.27044521878841443	-0.3691043937028509
MAG14015_contig_320_73	-0.39933251337444536	-1.1322236997217474	-1.9877488616114602	-1.3444906285311957	-1.420928009772112	-1.427723425372496
MAG14015_contig_320_74	3.332979979510802	2.786203226203676	1.2272728323834432	1.4243685459445379	0.74931114218662	0.8554794828861562
MAG14015_contig_320_75	0.31267678941373234	0.3030500846816728	-1.2264762138017018	1.0391805157749892	0.6801352861348464	0.19239619158077664
MAG14015_contig_320_76	-2.3605122036496256	-1.4256950026795647	-3.140749196250842	-1.572260826519845	-1.3801043718429291	-3.442517170326545
MAG14015_contig_320_77	1.103155179295326	1.94803636673623	0.8463689489878967	3.661795196278555	3.07719000797555	2.5770009413055543
MAG14015_contig_320_78	-0.4663330007357732	-1.0880154992917719	-3.2791016812452676	-1.4266293517717437	-1.9659139076176602	-1.9094608810145581
MAG14015_contig_320_79	-1.661976143801226	-2.8374496360991697	-3.0204575073974604	-0.9339397498643607	-1.2177189346867712	-1.6922077866301486
MAG14015_contig_320_80	-1.1879865194817263	-2.8884130898519103	-3.157437178365627	0.5519244670558773	0.43464690749782403	0.16046846875414772
MAG14015_contig_320_81	1.0235960223431242	-0.0727755702059721	-1.5353735508501762	-1.6695976374533337	-0.7112091370670305	-2.148973411288187
MAG14015_contig_320_83	-0.38046678938739115	-0.43429170191552124	-1.4189669763047712	-4.086642181227715	-3.2368842189580014	-3.301244556813282
MAG14015_contig_320_87	0.7222211827194162	-0.8923228421502885	-1.0472400255596748	-3.4857437932336515	-2.6214351089896977	-7.510626157462919
MAG14015_contig_320_89	-1.514342360087743	-2.4843723140393785	-2.8942682913164046	0.19636783398717636	-0.9779347851466018	-0.8107308077249066
MAG14015_contig_320_91	1.55652751292464	0.20140803035863908	-0.800229044929903	0.41353992617347024	-0.6321101047873401	-0.26725323784993865
MAG14015_contig_320_92	-0.31050580922466836	-1.20997869242397	-2.670970576726932	-2.516668662727055	-3.0432890775984496	-2.3073299924858084
MAG14015_contig_320_93	0.5322371537697415	-0.4966105544357188	-1.4470091885491132	0.2606038228665392	-0.2528687202491018	-0.2076327066870494
MAG14015_contig_320_94	-0.892775474209402	-1.4972376219583112	-2.891385889828781	0.5241339026165311	0.692346847737307	-0.48052250738097396
MAG14015_contig_320_95	1.1001770493571081	1.2323107840585439	-0.09098731876342175	2.6450168037751776	2.8589756142920195	2.206449434771664
MAG14015_contig_320_96	0.7173243762339477	1.2202246900278078	-1.7362059747935523	2.319669953516197	2.3481304183407836	1.7541948422921705
MAG14015_contig_320_99	0.30446431408833763	-0.32188481468533553	-1.8190119786464858	1.0615135513496423	0.7923139799332702	0.5213724170028312
MAG14015_contig_320_100	-1.4751098706432848	-1.9847365235833536	-3.5863695257424815	-3.280586973473722	-2.249438084348034	-2.0762012299635564
MAG14015_contig_320_101	-0.86369309771562	-0.7190033150207267	-2.0990864470426778	-0.7028719870916166	-0.7674423842441161	-1.3629110078927955
MAG14015_contig_320_103	-0.31075094323167624	-0.1956159645586584	-4.753106008551188	1.4974335344327323	1.1392468195191798	1.0514973966937522
MAG14015_contig_320_105	-1.9006913283268012	-3.2007933034145655	-6.698133361399174	-2.1674291351522235	-1.8234167997263317	-2.3767324351067263
MAG14015_contig_320_106	-3.298190150431773	-4.8848708469981545	-4.744819807358494	-4.819984572355164	-3.9729025814053025	-6.34522133285688
MAG14015_contig_320_107	-3.2121262686852794	-3.119867760833291	-4.979555404434688	-3.4678510365119437	-3.0690280661872817	-3.2557217709605792
MAG14015_contig_320_108	-2.487233057418831	-2.8221255690139113	-4.922356657465284	2.0980219735292	2.5184923358765547	2.0524611080895245
MAG14015_contig_320_109	0.4026785242928883	-0.09375125790447493	-1.5515726264852834	0.4032568134508674	0.5190184741484376	0.11085764419987888
MAG14015_contig_320_111	-2.856768558878444	-3.8846151180174466	-3.805878646451342	-4.898644677921505	-5.044233700589025	-6.690546245602331
MAG14015_contig_320_112	-2.707566895126069	-3.3391991335887665	-5.351315891349148	-4.205286537658521	-3.5800978647313815	-3.993803964867319
MAG14015_contig_320_113	-2.2581352621303825	-2.177574940394037	-4.729142429685211	-5.807641181151558	-3.63724219011537	-5.274680089064828
MAG14015_contig_320_114	-1.8445564334796227	-2.026287344508278	-4.041209281269352	-1.1993547614639681	-1.4074248011294854	-2.2677047475502077
MAG14015_contig_320_115	-4.767216466426865	1.358007964941563	-6.681982098219269	0.810969493804761	1.350751817865176	1.8073672879621008
MAG14015_contig_420_4	-1.1988347203574736	-3.153696849491005	-2.4925899606316104	-1.382543525310525	-1.6269543249042053	-2.079264620567176
MAG14015_contig_420_5	0.7882263134422367	0.3526003508995902	0.349580420152874	-2.4853898946499293	-3.1857235813165308	-3.2960488218641033
MAG14015_contig_420_6	-1.8848015825898181	-2.6726989389598583	-3.4759315085589235	-4.66564591351726	-5.403914413926155	-5.4537217811809215
MAG14015_contig_420_7	-0.9138956287567093	-1.8173483781596884	-2.749707798251209	-1.6090418238626627	-2.0422844587390916	-1.7433274587346197
MAG14015_contig_420_12	2.304502280477433	1.3294336347451767	0.41587762447744553	-1.7077412489033825	-2.107853038497119	-1.9894206489293254
MAG14015_contig_420_26	-3.474533234185166	-4.123645063633054	-0.752932893043253	2.4755259273194476	3.5364756971729117	3.8591645144385716
MAG14015_contig_420_31	-2.9469609739232925	-3.2610782839355283	-5.181390235514008	-4.68229583029634	-4.415714763095044	-5.472777493716042
MAG14015_contig_420_32	-3.5284766350169456	-4.5821352821592365	-4.293780497530705	-3.4890073035567037	-3.296289739883505	-4.035129727058371
MAG14015_contig_420_33	-2.885275843946508	-3.3981475763015507	-4.000295494204013	-2.793266766655564	-2.4442231024803944	-3.3270544311389165
MAG14015_contig_420_35	-0.8768238336754459	-5.186428081590929	-1.7534921893354996	-0.7880234239769626	-1.9777870297516458	-1.4601791282901968
MAG14015_contig_420_45	-1.2091345652510577	-1.697485580569521	-2.516990680891605	-1.5265019160146136	-1.745928469227651	-1.6045817817616777
MAG14015_contig_420_48	1.1764376729796076	-0.9246782265054616	-5.0555673025759145	1.6982540449980983	1.3780898507489465	-0.374213319246217
MAG14015_contig_420_52	0.7770724800302174	0.03919455612437752	-0.8931987734938853	-1.220755410667342	-0.6405440503080141	-2.4494696581914166
MAG14015_contig_420_53	2.1213238062452002	-0.332525647113486	-0.1679703923220968	-1.772401845522374	-0.9553736691470004	-0.008731591661491551
MAG14015_contig_567_18	-3.361275532416327	-3.9643220429991626	-3.151015986610658	0.19850672609010442	0.4079291700888217	0.6575759856239485
MAG14015_contig_567_25	-1.852912164562239	-3.0302538182449412	-4.503316367224669	-6.175700401305887	-6.323510155779999	-5.381537297634471
MAG14015_contig_567_32	-2.064084696516738	-3.755428542106853	-4.5762484471234846	-6.247411697919284	-7.016116763282724	-7.037959872694579
MAG14015_contig_567_34	-1.193707292435391	-1.276754256587606	-4.581516846323932	-3.713669546491201	-2.8436292731822506	-3.514068729964328
MAG14015_contig_567_35	-1.1635425908787764	-0.604116798133231	-3.2975658589437895	-0.6368199498782801	-0.3206266498017584	0.7288608940270621
MAG14015_contig_567_37	0.6814222777819627	-0.7411048477745374	-1.0518776384911768	-3.610859672276366	-2.7536332635096588	-3.8191840443464313
MAG14015_contig_567_54	-2.7210494165868386	-3.1385622732287395	-3.061763509131839	-3.960040732069578	-4.430524462788651	-4.750474561980807
MAG14015_contig_567_63	-1.8440073168875941	-3.5128265086033594	-4.569885183882437	-2.7433661011442134	-3.9936453826263496	-2.7957490815576334
MAG14015_contig_567_65	0.2791741084890467	-0.09739074470781814	-1.760401547121832	-1.738365687510973	-1.1922197517067834	-2.9264045842116255
MAG14015_contig_567_82	-1.8084373492992445	-3.269720898816134	-2.6767982792029725	-1.7723722744238455	-3.916798343588387	-2.864407344794543
MAG14015_contig_567_83	-2.3998520622967705	-3.0762255652823765	-2.1929418914526724	-2.115197361727128	-1.6666174867219856	-2.742091447807676
MAG14015_contig_567_84	-2.260421455926548	-3.3180524556282696	-3.503314731246125	-0.9026292230741608	-1.7457639542157166	-1.396399527329613
MAG14015_contig_567_85	-1.261987965914632	-1.1108037307702594	-2.974931505355804	-1.232351980962327	-2.735273824295911	-2.87515311748623
MAG14015_contig_567_86	-1.7397382312288658	-0.9775540616016299	-2.33339245643575	-0.2678176470577439	-0.18621921914961076	-0.37434234977719216
MAG14015_contig_567_95	-2.7983661388303496	-4.040857794840126	-4.63790294564788	-4.640210780821566	-4.8665564188872255	-5.502514959913002
MAG14015_contig_567_100	-4.020096995748554	-5.200010876875926	-5.612987110468907	-4.892268214511966	-6.505263515980637	-5.6841973006821265
MAG14015_contig_567_103	-2.8031311292565286	-3.3460837028202848	-4.167967150656789	-3.5248885467972975	-4.388684821465131	-6.048953538280739
MAG14015_contig_567_104	-1.9314860200134922	-1.8643600675161769	-4.126940900339449	-5.851906544089477	-4.951442383099652	-6.599000481853419
MAG14015_contig_567_105	-5.3962385093758165	-6.5729311032171625	-5.171337225242913	-3.257362505583487	-2.2358305192090207	-3.4629222549097367
MAG14015_contig_567_116	-2.4899211790705613	-4.498772236296154	-4.581319969879336	-1.1725776694546481	-2.087825363923181	-1.987159617702651
MAG14015_contig_567_121	-2.9030904966186974	-2.762260085414288	-4.683889485389138	-0.825105308319424	0.07620333698927127	-0.5717439563640535
MAG14015_contig_567_123	-2.995528810295139	-4.111299299029575	-3.792994772491541	-2.593911826778617	-1.3488201515152076	-1.013870167355071
MAG14015_contig_567_125	-2.381250147619575	-4.561698630689299	-6.389363325535796	-1.1397665779762969	-2.078380868309768	-1.4229149217885821
MAG14015_contig_567_127	-4.329617919436121	-3.9331544327349137	-5.119983146937916	-1.6459496156848503	-2.5616390079764693	-3.0268751535749376
MAG14015_contig_567_129	0.760076137335331	-0.8435438386716378	-1.4529845748188526	-2.369974823840892	-0.7448401154908441	-2.182307985895275
MAG14015_contig_567_131	-0.26333798080760423	-0.7316159129808277	-1.440302626574249	-2.6660267728227685	-3.8043903463803317	-4.461844089451418
MAG14015_contig_567_132	-1.4999036636680647	-3.8179240619304977	-5.700008816802785	-0.2188551853484786	-0.09592521348102628	-0.9819014172062375
MAG14015_contig_567_133	-2.7755546422693778	-2.8042089513623787	-3.7257085158978973	-4.820188339963431	-4.965067623594389	-6.61244687717842
MAG14015_contig_567_136	-0.8615367475699025	-1.8705877233701174	-2.6901625832975387	-3.0303127501807556	-1.2819545135302477	-2.0820229688412613
MAG14015_contig_567_147	-0.2167562557810177	-1.123323936016549	-3.065823218078184	-2.2837026435733123	-3.396007647063122	-1.7976236556059815
MAG14015_contig_567_148	-1.6589797871515937	-1.0880154992917719	-2.694143848858448	-3.4266301274165323	-2.9659195436625354	-2.909460881014558
MAG14015_contig_567_152	-2.1923944829691977	-3.688162115823474	-4.607655317412482	-2.880210913388312	-2.0836120219291416	-1.546076863851821
MAG14015_contig_567_155	-1.7360089237163818	-1.4003356202167958	-3.321322290180274	-3.189667133373053	-4.143456924064107	-4.7885162500653715
MAG14015_contig_567_156	-4.564007071456039	-3.3212501875139013	-4.596425989746763	-3.6729638923346135	-3.3398840689234714	-7.78344793820021
MAG14015_contig_567_160	0.4392401409435423	-0.41261580526401825	-1.5594602113162856	-3.7470902855651222	-4.69519554269002	-5.117927646943736
MAG14015_contig_567_163	-2.1620341594265873	-3.0730168470303365	-3.577517240900276	-2.1983612154161	-2.6386538450272914	-2.237666493802309
MAG14015_contig_567_164	0.16288030187794394	-0.6882411514300499	-1.9887448303753097	-0.671703498802662	-1.007771049537409	-1.0052436152884756
