transcript_id	.y.	group1	group2	n1	n2	statistic	df	p
MAG102_contig_70_1218	tpm	Glc	PELW	3	3	3.4468580265788358	2	0.0748
MAG102_contig_70_1219	tpm	Glc	PELW	3	3	2.136158801199172	2	0.166
MAG102_contig_70_122	tpm	Glc	PELW	3	3	1.6926667546657224	2	0.233
MAG102_contig_70_1220	tpm	Glc	PELW	3	3	1.6206742505456488	2	0.247
MAG102_contig_70_1221	tpm	Glc	PELW	3	3	2.191288504414432	2	0.16
MAG102_contig_70_1222	tpm	Glc	PELW	3	3	3.818106764945775	2	0.0623
MAG102_contig_70_1223	tpm	Glc	PELW	3	3	2.226915016875159	2	0.156
MAG102_contig_70_1224	tpm	Glc	PELW	3	3	4.907462892992854	2	0.0391
MAG102_contig_70_1225	tpm	Glc	PELW	3	3	2.186578026732514	2	0.16
MAG102_contig_70_1226	tpm	Glc	PELW	3	3	-0.043103680898558754	2	0.97
MAG102_contig_70_1227	tpm	Glc	PELW	3	3	1.2229556541874196	2	0.346
MAG102_contig_70_1228	tpm	Glc	PELW	3	3	5.145416015453357	2	0.0358
MAG102_contig_70_1229	tpm	Glc	PELW	3	3	1.8629134272288779	2	0.204
MAG102_contig_70_123	tpm	Glc	PELW	3	3	3.892161735998464	2	0.0601
MAG102_contig_70_1230	tpm	Glc	PELW	3	3	2.5456503995230157	2	0.126
MAG102_contig_70_1231	tpm	Glc	PELW	3	3	1.371273115833128	2	0.304
MAG102_contig_70_1232	tpm	Glc	PELW	3	3	4.375662526944141	2	0.0485
MAG102_contig_70_1233	tpm	Glc	PELW	3	3	-0.556268879972239	2	0.634
MAG102_contig_70_1234	tpm	Glc	PELW	3	3	7.722916950134623	2	0.0164
MAG102_contig_70_1235	tpm	Glc	PELW	3	3	0.955391627736296	2	0.44
MAG102_contig_70_1236	tpm	Glc	PELW	3	3	6.03688145733498	2	0.0264
MAG102_contig_70_1237	tpm	Glc	PELW	3	3	2.59145156019974	2	0.122
MAG102_contig_70_1238	tpm	Glc	PELW	3	3	0.12690183681738726	2	0.911
MAG102_contig_70_1239	tpm	Glc	PELW	3	3	1.9106079858747957	2	0.196
MAG102_contig_70_1240	tpm	Glc	PELW	3	3	3.21424027581336	2	0.0847
MAG102_contig_70_1241	tpm	Glc	PELW	3	3	1.252512866343059	2	0.337
MAG102_contig_70_1242	tpm	Glc	PELW	3	3	4.969455829733903	2	0.0382
MAG102_contig_70_1243	tpm	Glc	PELW	3	3	1.741570547120918	2	0.224
MAG102_contig_70_1244	tpm	Glc	PELW	3	3	4.858309884684984	2	0.0399
MAG102_contig_70_1245	tpm	Glc	PELW	3	3	1.5188418782804345	2	0.268
MAG102_contig_70_1246	tpm	Glc	PELW	3	3	8.055770406701473	2	0.0151
MAG102_contig_70_1247	tpm	Glc	PELW	3	3	-2.266992470971534	2	0.152
MAG102_contig_70_1248	tpm	Glc	PELW	3	3	0.8011522260984971	2	0.507
MAG102_contig_70_1249	tpm	Glc	PELW	3	3	1.735851893301942	2	0.225
MAG102_contig_70_125	tpm	Glc	PELW	3	3	9.144011092352407	2	0.0117
MAG102_contig_70_1250	tpm	Glc	PELW	3	3	2.0365315579756826	2	0.179
MAG102_contig_70_1251	tpm	Glc	PELW	3	3	2.464488033088834	2	0.133
MAG102_contig_70_1252	tpm	Glc	PELW	3	3	3.612793908622502	2	0.0688
MAG102_contig_70_1253	tpm	Glc	PELW	3	3	3.4026104324693462	2	0.0766
MAG102_contig_70_1254	tpm	Glc	PELW	3	3	2.322469622539213	2	0.146
MAG102_contig_70_1255	tpm	Glc	PELW	3	3	1.6697092756596594	2	0.237
MAG102_contig_70_1256	tpm	Glc	PELW	3	3	1.6311825318473843	2	0.244
MAG102_contig_70_1257	tpm	Glc	PELW	3	3	1.3160323244852605	2	0.319
MAG102_contig_70_1258	tpm	Glc	PELW	3	3	4.226859971856817	2	0.0517
