transcript_id	.y.	group1	group2	n1	n2	statistic	df	p
MAG24005_contig_20_1947	tpm	C40	Glc	3	3	-15.583727445411807	2	0.00409
MAG24005_contig_20_1948	tpm	C40	Glc	3	3	-0.13389421656563671	2	0.906
MAG24005_contig_20_1949	tpm	C40	Glc	3	3	18.27412967735372	2	0.00298
MAG24005_contig_20_195	tpm	C40	Glc	3	3	28.32706870008241	2	0.00124
MAG24005_contig_20_1950	tpm	C40	Glc	3	3	5.570536156365403	2	0.0307
MAG24005_contig_20_1951	tpm	C40	Glc	3	3	-1.4096077833421816	2	0.294
MAG24005_contig_20_1952	tpm	C40	Glc	3	3	20.401695478146536	2	0.00239
MAG24005_contig_20_1954	tpm	C40	Glc	3	3	-2.295266537038692	2	0.149
MAG24005_contig_20_1955	tpm	C40	Glc	3	3	13.845113302373298	2	0.00518
MAG24005_contig_20_1956	tpm	C40	Glc	3	3	6.903787315065912	2	0.0203
MAG24005_contig_20_1957	tpm	C40	Glc	3	3	51.28747397587141	2	3.8e-4
MAG24005_contig_20_1958	tpm	C40	Glc	3	3	28.87107857123766	2	0.0012
MAG24005_contig_20_1959	tpm	C40	Glc	3	3	9.616799178687485	2	0.0106
MAG24005_contig_20_196	tpm	C40	Glc	3	3	10.032184069645181	2	0.00979
MAG24005_contig_20_1960	tpm	C40	Glc	3	3	15.01732211238811	2	0.0044
MAG24005_contig_20_1961	tpm	C40	Glc	3	3	3.5194358118249536	2	0.0721
MAG24005_contig_20_1962	tpm	C40	Glc	3	3	-0.40283354164030655	2	0.726
MAG24005_contig_20_1963	tpm	C40	Glc	3	3	7.369996975164505	2	0.0179
MAG24005_contig_20_1964	tpm	C40	Glc	3	3	7.1774077518118355	2	0.0189
MAG24005_contig_20_1965	tpm	C40	Glc	3	3	7.33802922853391	2	0.0181
MAG24005_contig_20_1967	tpm	C40	Glc	3	3	19.07759754053641	2	0.00274
MAG24005_contig_20_1968	tpm	C40	Glc	3	3	6.867228593799218	2	0.0206
MAG24005_contig_20_1969	tpm	C40	Glc	3	3	8.82609936222011	2	0.0126
MAG24005_contig_20_197	tpm	C40	Glc	3	3	4.182279905137972	2	0.0527
MAG24005_contig_20_1970	tpm	C40	Glc	3	3	3.4627494510258714	2	0.0742
MAG24005_contig_20_1971	tpm	C40	Glc	3	3	4.639086844884258	2	0.0435
MAG24005_contig_20_1972	tpm	C40	Glc	3	3	6.686608683642421	2	0.0216
MAG24005_contig_20_1973	tpm	C40	Glc	3	3	4.830415909331757	2	0.0403
MAG24005_contig_20_1974	tpm	C40	Glc	3	3	6.089363781470182	2	0.0259
MAG24005_contig_20_1975	tpm	C40	Glc	3	3	9.089692106349478	2	0.0119
MAG24005_contig_20_1976	tpm	C40	Glc	3	3	8.9492258376225	2	0.0123
MAG24005_contig_20_1977	tpm	C40	Glc	3	3	6.567678097711695	2	0.0224
MAG24005_contig_20_1978	tpm	C40	Glc	3	3	4.173329376852237	2	0.0529
MAG24005_contig_20_1979	tpm	C40	Glc	3	3	5.09128690678825	2	0.0365
MAG24005_contig_20_198	tpm	C40	Glc	3	3	-0.029887223653025468	2	0.979
MAG24005_contig_20_1980	tpm	C40	Glc	3	3	5.95447104967266	2	0.0271
MAG24005_contig_20_1981	tpm	C40	Glc	3	3	3.5454863809203716	2	0.0712
MAG24005_contig_20_1982	tpm	C40	Glc	3	3	5.956106513077644	2	0.0271
MAG24005_contig_20_1983	tpm	C40	Glc	3	3	2.8025907348709564	2	0.107
MAG24005_contig_20_1984	tpm	C40	Glc	3	3	-48.030817050701856	2	4.33e-4
MAG24005_contig_20_1985	tpm	C40	Glc	3	3	1.0432869433116843	2	0.406
MAG24005_contig_20_1986	tpm	C40	Glc	3	3	9.145878121234302	2	0.0117
MAG24005_contig_20_1987	tpm	C40	Glc	3	3	4.615763519191878	2	0.0439
MAG24005_contig_20_1988	tpm	C40	Glc	3	3	4.3127435436520845	2	0.0498
MAG24005_contig_20_1989	tpm	C40	Glc	3	3	-2.100917608671085	2	0.17
MAG24005_contig_20_1990	tpm	C40	Glc	3	3	3.2423886795154733	2	0.0834
MAG24005_contig_20_1991	tpm	C40	Glc	3	3	11.638961436963458	2	0.0073
MAG24005_contig_20_1992	tpm	C40	Glc	3	3	11.487411779512339	2	0.00749
MAG24005_contig_20_1993	tpm	C40	Glc	3	3	1.8468291154500192	2	0.206
MAG24005_contig_20_1994	tpm	C40	Glc	3	3	-0.007464792983257008	2	0.995
MAG24005_contig_20_1995	tpm	C40	Glc	3	3	3.6550459639393984	2	0.0674
MAG24005_contig_20_1996	tpm	C40	Glc	3	3	-3.024514498413793	2	0.0941
MAG24005_contig_20_1997	tpm	C40	Glc	3	3	-0.0667025710572226	2	0.953
MAG24005_contig_20_1998	tpm	C40	Glc	3	3	-0.6575840328412382	2	0.578
MAG24005_contig_20_1999	tpm	C40	Glc	3	3	3.4694153406283643	2	0.074
MAG24005_contig_20_2	tpm	C40	Glc	3	3	-12.16747752919542	2	0.00669
MAG24005_contig_20_20	tpm	C40	Glc	3	3	4.336721992273228	2	0.0493
MAG24005_contig_20_200	tpm	C40	Glc	3	3	5.3177786793198125	2	0.0336
MAG24005_contig_20_2000	tpm	C40	Glc	3	3	8.364552003578815	2	0.014
MAG24005_contig_20_2001	tpm	C40	Glc	3	3	3.3479209105218235	2	0.0788
MAG24005_contig_20_2002	tpm	C40	Glc	3	3	8.286553261528372	2	0.0143
MAG24005_contig_20_2003	tpm	C40	Glc	3	3	16.742364877310674	2	0.00355
MAG24005_contig_20_2004	tpm	C40	Glc	3	3	15.698900666777389	2	0.00403
MAG24005_contig_20_2005	tpm	C40	Glc	3	3	4.553358511596164	2	0.045
MAG24005_contig_20_2006	tpm	C40	Glc	3	3	7.822336567451528	2	0.016
MAG24005_contig_20_2007	tpm	C40	Glc	3	3	5.863442107336297	2	0.0279
MAG24005_contig_20_2008	tpm	C40	Glc	3	3	2.996262555599051	2	0.0957
MAG24005_contig_20_2009	tpm	C40	Glc	3	3	1.1631514842044162	2	0.365
MAG24005_contig_20_201	tpm	C40	Glc	3	3	8.852758142029518	2	0.0125
MAG24005_contig_20_2010	tpm	C40	Glc	3	3	2.6296910964618028	2	0.119
MAG24005_contig_20_2011	tpm	C40	Glc	3	3	1.6582384865390176	2	0.239
MAG24005_contig_20_2012	tpm	C40	Glc	3	3	11.593069620372873	2	0.00736
MAG24005_contig_20_2013	tpm	C40	Glc	3	3	6.731763521160656	2	0.0214
MAG24005_contig_20_2014	tpm	C40	Glc	3	3	9.781109191251623	2	0.0103
MAG24005_contig_20_2015	tpm	C40	Glc	3	3	3.958735642707584	2	0.0583
MAG24005_contig_20_2016	tpm	C40	Glc	3	3	10.18512565013634	2	0.0095
MAG24005_contig_20_2017	tpm	C40	Glc	3	3	2.7037994555521125	2	0.114
MAG24005_contig_20_2018	tpm	C40	Glc	3	3	2.133510975932929	2	0.166
MAG24005_contig_20_2019	tpm	C40	Glc	3	3	7.890324765457471	2	0.0157
MAG24005_contig_20_202	tpm	C40	Glc	3	3	-2.5042016192901864	2	0.129
MAG24005_contig_20_2020	tpm	C40	Glc	3	3	19.61653090824274	2	0.00259
MAG24005_contig_20_2021	tpm	C40	Glc	3	3	2.054237700945314	2	0.176
MAG24005_contig_20_2022	tpm	C40	Glc	3	3	0.37246048716938035	2	0.745
MAG24005_contig_20_2023	tpm	C40	Glc	3	3	1.4976717694535737	2	0.273
MAG24005_contig_20_2024	tpm	C40	Glc	3	3	-19.380840744338748	2	0.00265
MAG24005_contig_20_2025	tpm	C40	Glc	3	3	5.090890647247931	2	0.0365
MAG24005_contig_20_2027	tpm	C40	Glc	3	3	8.659758592916033	2	0.0131
MAG24005_contig_20_2028	tpm	C40	Glc	3	3	12.237886081790343	2	0.00661
MAG24005_contig_20_2029	tpm	C40	Glc	3	3	-0.6615213746327815	2	0.576
MAG24005_contig_20_203	tpm	C40	Glc	3	3	3.9899480541323626	2	0.0575
MAG24005_contig_20_2030	tpm	C40	Glc	3	3	-21.605198952790353	2	0.00214
MAG24005_contig_20_2031	tpm	C40	Glc	3	3	3.1634593779695104	2	0.0871
MAG24005_contig_20_2032	tpm	C40	Glc	3	3	4.934435592112844	2	0.0387
MAG24005_contig_20_2033	tpm	C40	Glc	3	3	22.84086129407276	2	0.00191
MAG24005_contig_20_2034	tpm	C40	Glc	3	3	12.548074116927141	2	0.00629
MAG24005_contig_20_2035	tpm	C40	Glc	3	3	3.6328269309593804	2	0.0681
MAG24005_contig_20_2036	tpm	C40	Glc	3	3	3.0518853088855713	2	0.0927
MAG24005_contig_20_2037	tpm	C40	Glc	3	3	5.124433737029179	2	0.036
MAG24005_contig_20_2038	tpm	C40	Glc	3	3	6.987267692256154	2	0.0199
MAG24005_contig_20_2039	tpm	C40	Glc	3	3	3.5662535110327886	2	0.0704
MAG24005_contig_20_204	tpm	C40	Glc	3	3	12.0327583844751	2	0.00684
MAG24005_contig_20_2040	tpm	C40	Glc	3	3	4.15091598089463	2	0.0534
MAG24005_contig_20_2041	tpm	C40	Glc	3	3	7.891851071410711	2	0.0157
MAG24005_contig_20_2042	tpm	C40	Glc	3	3	3.0883301994565078	2	0.0908
MAG24005_contig_20_2043	tpm	C40	Glc	3	3	0.704218372484974	2	0.554
MAG24005_contig_20_2044	tpm	C40	Glc	3	3	14.468537573514501	2	0.00474
MAG24005_contig_20_2045	tpm	C40	Glc	3	3	4.269433972601181	2	0.0507
MAG24005_contig_20_2046	tpm	C40	Glc	3	3	12.806563679609267	2	0.00604
MAG24005_contig_20_2047	tpm	C40	Glc	3	3	8.262050592002877	2	0.0143
MAG24005_contig_20_2048	tpm	C40	Glc	3	3	4.4323163460199195	2	0.0473
MAG24005_contig_20_2049	tpm	C40	Glc	3	3	27.510537834114295	2	0.00132
MAG24005_contig_20_205	tpm	C40	Glc	3	3	9.871783158320373	2	0.0101
MAG24005_contig_20_2050	tpm	C40	Glc	3	3	32.831139465037666	2	9.26e-4
MAG24005_contig_20_2051	tpm	C40	Glc	3	3	12.434718085553254	2	0.00641
MAG24005_contig_20_2052	tpm	C40	Glc	3	3	3.4259875261811854	2	0.0757
MAG24005_contig_20_2053	tpm	C40	Glc	3	3	2.1619525688089642	2	0.163
MAG24005_contig_20_2054	tpm	C40	Glc	3	3	9.687693141946644	2	0.0105
MAG24005_contig_20_2055	tpm	C40	Glc	3	3	4.555442093638563	2	0.045
MAG24005_contig_20_2056	tpm	C40	Glc	3	3	180.10166351513575	2	3.08e-5
MAG24005_contig_20_2057	tpm	C40	Glc	3	3	36.39395391484726	2	7.54e-4
MAG24005_contig_20_2058	tpm	C40	Glc	3	3	3.6972854089620695	2	0.066
MAG24005_contig_20_2059	tpm	C40	Glc	3	3	5.527574704647197	2	0.0312
MAG24005_contig_20_2060	tpm	C40	Glc	3	3	4.576332360819706	2	0.0446
MAG24005_contig_20_2061	tpm	C40	Glc	3	3	7.2405382865533685	2	0.0185
MAG24005_contig_20_2062	tpm	C40	Glc	3	3	-8.780279870904845	2	0.0127
MAG24005_contig_20_2063	tpm	C40	Glc	3	3	13.527448918193604	2	0.00542
MAG24005_contig_20_2064	tpm	C40	Glc	3	3	63.20023478581268	2	2.5e-4
MAG24005_contig_20_2065	tpm	C40	Glc	3	3	8.696766709650733	2	0.013
MAG24005_contig_20_2066	tpm	C40	Glc	3	3	0.42665686518892454	2	0.711
MAG24005_contig_20_2067	tpm	C40	Glc	3	3	-4.508879576700619	2	0.0458
MAG24005_contig_20_2068	tpm	C40	Glc	3	3	-3.432973217021091	2	0.0754
MAG24005_contig_20_2069	tpm	C40	Glc	3	3	18.927838465450026	2	0.00278
MAG24005_contig_20_207	tpm	C40	Glc	3	3	22.31737697380839	2	0.002
MAG24005_contig_20_2070	tpm	C40	Glc	3	3	0.3676280571082602	2	0.748
MAG24005_contig_20_2071	tpm	C40	Glc	3	3	5.89019328346137	2	0.0276
MAG24005_contig_20_2072	tpm	C40	Glc	3	3	4.168568880641029	2	0.053
MAG24005_contig_20_2073	tpm	C40	Glc	3	3	13.702617300028258	2	0.00528
MAG24005_contig_20_2074	tpm	C40	Glc	3	3	28.45982615780867	2	0.00123
MAG24005_contig_20_2075	tpm	C40	Glc	3	3	2.5548395159266417	2	0.125
MAG24005_contig_20_2076	tpm	C40	Glc	3	3	13.015203792657521	2	0.00585
MAG24005_contig_20_2077	tpm	C40	Glc	3	3	7.855036428200303	2	0.0158
MAG24005_contig_20_2078	tpm	C40	Glc	3	3	6.745495683287765	2	0.0213
MAG24005_contig_20_2079	tpm	C40	Glc	3	3	20.300367513123348	2	0.00242
MAG24005_contig_20_208	tpm	C40	Glc	3	3	4.2785333519890765	2	0.0505
MAG24005_contig_20_2080	tpm	C40	Glc	3	3	1.3825990064459184	2	0.301
MAG24005_contig_20_2081	tpm	C40	Glc	3	3	27.58914656602777	2	0.00131
MAG24005_contig_20_2082	tpm	C40	Glc	3	3	2.591334597837404	2	0.122
MAG24005_contig_20_2083	tpm	C40	Glc	3	3	5.824148616650361	2	0.0282
MAG24005_contig_20_2084	tpm	C40	Glc	3	3	4.768511670904493	2	0.0413
MAG24005_contig_20_2085	tpm	C40	Glc	3	3	9.092527015830665	2	0.0119
MAG24005_contig_20_2086	tpm	C40	Glc	3	3	8.17839955773125	2	0.0146
MAG24005_contig_20_2087	tpm	C40	Glc	3	3	3.208739856780195	2	0.0849
MAG24005_contig_20_2088	tpm	C40	Glc	3	3	15.209508811287835	2	0.0043
MAG24005_contig_20_2089	tpm	C40	Glc	3	3	6.103447444670887	2	0.0258
MAG24005_contig_20_209	tpm	C40	Glc	3	3	3.6086662500927464	2	0.0689
MAG24005_contig_20_2090	tpm	C40	Glc	3	3	7.735774412982716	2	0.0163
MAG24005_contig_20_2091	tpm	C40	Glc	3	3	6.485582017319295	2	0.023
MAG24005_contig_20_2092	tpm	C40	Glc	3	3	5.225268574946086	2	0.0347
MAG24005_contig_20_2093	tpm	C40	Glc	3	3	-1.0921437627604014	2	0.389
MAG24005_contig_20_2094	tpm	C40	Glc	3	3	2.2147849215716087	2	0.157
MAG24005_contig_20_2095	tpm	C40	Glc	3	3	8.553574516030785	2	0.0134
MAG24005_contig_20_2096	tpm	C40	Glc	3	3	3.041606608821581	2	0.0932
MAG24005_contig_20_2097	tpm	C40	Glc	3	3	5.056994885193038	2	0.0369
MAG24005_contig_20_2098	tpm	C40	Glc	3	3	5.8084018321161786	2	0.0284
MAG24005_contig_20_2099	tpm	C40	Glc	3	3	2.0169962102603427	2	0.181
MAG24005_contig_20_21	tpm	C40	Glc	3	3	5.006748528848186	2	0.0377
MAG24005_contig_20_210	tpm	C40	Glc	3	3	-4.9636592032387075	2	0.0383
MAG24005_contig_20_2100	tpm	C40	Glc	3	3	2.6980918354247834	2	0.114
MAG24005_contig_20_2102	tpm	C40	Glc	3	3	3.029145518259109	2	0.0939
MAG24005_contig_20_2103	tpm	C40	Glc	3	3	4.381820466425493	2	0.0483
MAG24005_contig_20_2104	tpm	C40	Glc	3	3	15.537909283556633	2	0.00412
MAG24005_contig_20_2106	tpm	C40	Glc	3	3	0.9028223859566709	2	0.462
MAG24005_contig_20_2107	tpm	C40	Glc	3	3	8.137300394613415	2	0.0148
MAG24005_contig_20_2108	tpm	C40	Glc	3	3	12.777453691634935	2	0.00607
MAG24005_contig_20_2109	tpm	C40	Glc	3	3	3.2718139024468393	2	0.0821
MAG24005_contig_20_211	tpm	C40	Glc	3	3	-6.4608192702103855	2	0.0231
MAG24005_contig_20_2110	tpm	C40	Glc	3	3	4.324800766211051	2	0.0495
MAG24005_contig_20_2111	tpm	C40	Glc	3	3	-2.081308354466001	2	0.173
MAG24005_contig_20_2112	tpm	C40	Glc	3	3	-3.258854960392486	2	0.0827
MAG24005_contig_20_2113	tpm	C40	Glc	3	3	-3.5470971674593006	2	0.0711
MAG24005_contig_20_2114	tpm	C40	Glc	3	3	1.7979562957486974	2	0.214
MAG24005_contig_20_2115	tpm	C40	Glc	3	3	3.147272271782569	2	0.0879
MAG24005_contig_20_2116	tpm	C40	Glc	3	3	5.301289425864203	2	0.0338
MAG24005_contig_20_2117	tpm	C40	Glc	3	3	7.486688106854226	2	0.0174
MAG24005_contig_20_2118	tpm	C40	Glc	3	3	44.39537394463841	2	5.07e-4
MAG24005_contig_20_2119	tpm	C40	Glc	3	3	3.4258321982107356	2	0.0757
MAG24005_contig_20_212	tpm	C40	Glc	3	3	3.4012162817832654	2	0.0766
MAG24005_contig_20_2120	tpm	C40	Glc	3	3	5.898083441514733	2	0.0276
MAG24005_contig_20_2121	tpm	C40	Glc	3	3	5.074328920680761	2	0.0367
MAG24005_contig_20_2122	tpm	C40	Glc	3	3	16.749114960609983	2	0.00355
MAG24005_contig_20_2123	tpm	C40	Glc	3	3	7.3765145869095345	2	0.0179
MAG24005_contig_20_2124	tpm	C40	Glc	3	3	13.698111176148705	2	0.00529
MAG24005_contig_20_2125	tpm	C40	Glc	3	3	10.71735531659685	2	0.00859
MAG24005_contig_20_2126	tpm	C40	Glc	3	3	25.526720565889978	2	0.00153
MAG24005_contig_20_2127	tpm	C40	Glc	3	3	7.068231739948796	2	0.0194
MAG24005_contig_20_2128	tpm	C40	Glc	3	3	21.343289314842625	2	0.00219
MAG24005_contig_20_2129	tpm	C40	Glc	3	3	15.567975893808129	2	0.0041
MAG24005_contig_20_213	tpm	C40	Glc	3	3	-14.244498611320225	2	0.00489
MAG24005_contig_20_2130	tpm	C40	Glc	3	3	15.351256701082498	2	0.00422
MAG24005_contig_20_2131	tpm	C40	Glc	3	3	10.899995949035329	2	0.00831
MAG24005_contig_20_2132	tpm	C40	Glc	3	3	19.882537714636936	2	0.00252
MAG24005_contig_20_2133	tpm	C40	Glc	3	3	8.793490049845996	2	0.0127
MAG24005_contig_20_2134	tpm	C40	Glc	3	3	34.48728591254303	2	8.4e-4
MAG24005_contig_20_2135	tpm	C40	Glc	3	3	115.48006382953434	2	7.5e-5
MAG24005_contig_20_2136	tpm	C40	Glc	3	3	4.5282283471687235	2	0.0455
MAG24005_contig_20_2137	tpm	C40	Glc	3	3	41.95924214913959	2	5.68e-4
MAG24005_contig_20_2138	tpm	C40	Glc	3	3	8.258272726349755	2	0.0143
MAG24005_contig_20_2139	tpm	C40	Glc	3	3	-0.5037410635154629	2	0.664
MAG24005_contig_20_214	tpm	C40	Glc	3	3	85.06982691437882	2	1.38e-4
MAG24005_contig_20_2140	tpm	C40	Glc	3	3	14.170028674308304	2	0.00494
MAG24005_contig_20_2141	tpm	C40	Glc	3	3	19.29821627449719	2	0.00267
MAG24005_contig_20_2142	tpm	C40	Glc	3	3	58.49188681785883	2	2.92e-4
MAG24005_contig_20_2143	tpm	C40	Glc	3	3	14.3972472698854	2	0.00479
MAG24005_contig_20_2144	tpm	C40	Glc	3	3	4.873229561119245	2	0.0396
MAG24005_contig_20_2145	tpm	C40	Glc	3	3	-0.16029326280442094	2	0.887
MAG24005_contig_20_2146	tpm	C40	Glc	3	3	9.501557882257039	2	0.0109
MAG24005_contig_20_2147	tpm	C40	Glc	3	3	-8.609778005610867	2	0.0132
MAG24005_contig_20_2148	tpm	C40	Glc	3	3	-5.788812495723772	2	0.0286
MAG24005_contig_20_2149	tpm	C40	Glc	3	3	6.114279860043559	2	0.0257
MAG24005_contig_20_215	tpm	C40	Glc	3	3	-5.51237495084572	2	0.0314
MAG24005_contig_20_2150	tpm	C40	Glc	3	3	-10.16664065148181	2	0.00954
MAG24005_contig_20_2151	tpm	C40	Glc	3	3	1.1275008342513695	2	0.377
MAG24005_contig_20_2152	tpm	C40	Glc	3	3	4.654074422512593	2	0.0432
MAG24005_contig_20_2153	tpm	C40	Glc	3	3	24.534311750371856	2	0.00166
MAG24005_contig_20_2154	tpm	C40	Glc	3	3	6.621691305761979	2	0.0221
MAG24005_contig_20_2155	tpm	C40	Glc	3	3	120.68725037711776	2	6.86e-5
MAG24005_contig_20_2156	tpm	C40	Glc	3	3	1.664548498272537	2	0.238
MAG24005_contig_20_2157	tpm	C40	Glc	3	3	-5.548393838380182	2	0.031
MAG24005_contig_20_2158	tpm	C40	Glc	3	3	0.28733139777181577	2	0.801
MAG24005_contig_20_2159	tpm	C40	Glc	3	3	-2.0371137319807593	2	0.179
MAG24005_contig_20_216	tpm	C40	Glc	3	3	-12.023253076488638	2	0.00685
MAG24005_contig_20_2160	tpm	C40	Glc	3	3	-2.430694285803415	2	0.136
MAG24005_contig_20_2161	tpm	C40	Glc	3	3	11.131381813584387	2	0.00797
MAG24005_contig_20_2162	tpm	C40	Glc	3	3	1.6225602016146956	2	0.246
MAG24005_contig_20_2163	tpm	C40	Glc	3	3	5.782351236256437	2	0.0286
MAG24005_contig_20_2164	tpm	C40	Glc	3	3	8.957552912084578	2	0.0122
MAG24005_contig_20_2165	tpm	C40	Glc	3	3	13.685338258946755	2	0.0053
MAG24005_contig_20_2166	tpm	C40	Glc	3	3	5.615180834138712	2	0.0303
MAG24005_contig_20_2167	tpm	C40	Glc	3	3	-1.382499630643108	2	0.301
MAG24005_contig_20_2168	tpm	C40	Glc	3	3	-10.224530394716545	2	0.00943
MAG24005_contig_20_2169	tpm	C40	Glc	3	3	1.273740946728877	2	0.331
MAG24005_contig_20_217	tpm	C40	Glc	3	3	-6.2601379676628985	2	0.0246
MAG24005_contig_20_2170	tpm	C40	Glc	3	3	1.7533753752354637	2	0.222
MAG24005_contig_20_2171	tpm	C40	Glc	3	3	-0.9087606519520619	2	0.459
MAG24005_contig_20_2172	tpm	C40	Glc	3	3	-0.956702830023641	2	0.44
MAG24005_contig_20_2173	tpm	C40	Glc	3	3	-0.9750460492210776	2	0.432
MAG24005_contig_20_2174	tpm	C40	Glc	3	3	-0.1265494979898085	2	0.911
MAG24005_contig_20_2175	tpm	C40	Glc	3	3	1.2352527191229352	2	0.342
MAG24005_contig_20_2176	tpm	C40	Glc	3	3	0.8404036762774179	2	0.489
MAG24005_contig_20_2177	tpm	C40	Glc	3	3	0.3793791884959948	2	0.741
MAG24005_contig_20_2178	tpm	C40	Glc	3	3	1.001200257852672	2	0.422
MAG24005_contig_20_2179	tpm	C40	Glc	3	3	0.4385009568070017	2	0.704
MAG24005_contig_20_218	tpm	C40	Glc	3	3	-3.7849703699606554	2	0.0633
MAG24005_contig_20_2180	tpm	C40	Glc	3	3	7.890440544716681	2	0.0157
MAG24005_contig_20_2181	tpm	C40	Glc	3	3	3.567845032305255	2	0.0704
MAG24005_contig_20_2182	tpm	C40	Glc	3	3	10.617648114162796	2	0.00875
MAG24005_contig_20_2183	tpm	C40	Glc	3	3	5.295430216521167	2	0.0339
MAG24005_contig_20_2184	tpm	C40	Glc	3	3	6.5836702095835955	2	0.0223
MAG24005_contig_20_2185	tpm	C40	Glc	3	3	2.5296368145074495	2	0.127
MAG24005_contig_20_2187	tpm	C40	Glc	3	3	4.66538470849202	2	0.043
MAG24005_contig_20_2188	tpm	C40	Glc	3	3	0.42942318354135994	2	0.709
MAG24005_contig_20_2189	tpm	C40	Glc	3	3	-0.8927284360248221	2	0.466
MAG24005_contig_20_219	tpm	C40	Glc	3	3	-7.109104957406234	2	0.0192
MAG24005_contig_20_2190	tpm	C40	Glc	3	3	16.27902802053567	2	0.00375
MAG24005_contig_20_2191	tpm	C40	Glc	3	3	-3.3408956884531706	2	0.0791
MAG24005_contig_20_2192	tpm	C40	Glc	3	3	2.8587736018582857	2	0.104
MAG24005_contig_20_2193	tpm	C40	Glc	3	3	2.888590379206296	2	0.102
MAG24005_contig_20_2194	tpm	C40	Glc	3	3	14.411294928263057	2	0.00478
MAG24005_contig_20_2195	tpm	C40	Glc	3	3	4.164305604355098	2	0.0531
MAG24005_contig_20_2196	tpm	C40	Glc	3	3	5.8242752910351	2	0.0282
MAG24005_contig_20_2197	tpm	C40	Glc	3	3	3.2069807770540484	2	0.085
MAG24005_contig_20_2198	tpm	C40	Glc	3	3	2.5358898610476266	2	0.127
MAG24005_contig_20_2199	tpm	C40	Glc	3	3	10.654699190409632	2	0.00869
MAG24005_contig_20_22	tpm	C40	Glc	3	3	14.174822236531323	2	0.00494
MAG24005_contig_20_220	tpm	C40	Glc	3	3	-2.521632656827467	2	0.128
MAG24005_contig_20_2200	tpm	C40	Glc	3	3	9.678855264772912	2	0.0105
MAG24005_contig_20_2201	tpm	C40	Glc	3	3	6.5117015612912175	2	0.0228
MAG24005_contig_20_2202	tpm	C40	Glc	3	3	4.347728573074003	2	0.049
MAG24005_contig_20_2203	tpm	C40	Glc	3	3	8.662649170858783	2	0.0131
MAG24005_contig_20_2204	tpm	C40	Glc	3	3	6.710945690605537	2	0.0215
MAG24005_contig_20_2205	tpm	C40	Glc	3	3	98.71835071245829	2	1.03e-4
MAG24005_contig_20_2206	tpm	C40	Glc	3	3	-10.075031837960129	2	0.00971
MAG24005_contig_20_2207	tpm	C40	Glc	3	3	4.371722092025103	2	0.0485
MAG24005_contig_20_2208	tpm	C40	Glc	3	3	0.8764468524798534	2	0.473
MAG24005_contig_20_2209	tpm	C40	Glc	3	3	1.5140356513937672	2	0.269
MAG24005_contig_20_221	tpm	C40	Glc	3	3	-2.9564728682029666	2	0.0979
MAG24005_contig_20_2210	tpm	C40	Glc	3	3	9.735899612485204	2	0.0104
MAG24005_contig_20_2211	tpm	C40	Glc	3	3	5.291939857132406	2	0.0339
MAG24005_contig_20_2212	tpm	C40	Glc	3	3	7.880326501871401	2	0.0157
MAG24005_contig_20_2213	tpm	C40	Glc	3	3	8.087464281688632	2	0.0149
MAG24005_contig_20_2214	tpm	C40	Glc	3	3	5.611833611729155	2	0.0303
MAG24005_contig_20_2215	tpm	C40	Glc	3	3	-43.66143237853488	2	5.24e-4
MAG24005_contig_20_2216	tpm	C40	Glc	3	3	-36.27113822391314	2	7.59e-4
MAG24005_contig_20_2217	tpm	C40	Glc	3	3	-23.580067845638652	2	0.00179
MAG24005_contig_20_2218	tpm	C40	Glc	3	3	-21.23409076635281	2	0.00221
MAG24005_contig_20_2219	tpm	C40	Glc	3	3	-37.453273527243304	2	7.12e-4
MAG24005_contig_20_222	tpm	C40	Glc	3	3	3.122679783642461	2	0.0891
MAG24005_contig_20_2220	tpm	C40	Glc	3	3	-53.651849116560456	2	3.47e-4
MAG24005_contig_20_2221	tpm	C40	Glc	3	3	-63.67084330730119	2	2.47e-4
MAG24005_contig_20_2222	tpm	C40	Glc	3	3	-11.803801007633197	2	0.0071
MAG24005_contig_20_2223	tpm	C40	Glc	3	3	-25.331177547691894	2	0.00155
MAG24005_contig_20_2224	tpm	C40	Glc	3	3	-220.55449944409332	2	2.06e-5
MAG24005_contig_20_2225	tpm	C40	Glc	3	3	3.315176903948343	2	0.0802
MAG24005_contig_20_2226	tpm	C40	Glc	3	3	3.434680604897614	2	0.0753
MAG24005_contig_20_2227	tpm	C40	Glc	3	3	6.478604221940448	2	0.023
MAG24005_contig_20_2228	tpm	C40	Glc	3	3	-1.472436189433327	2	0.279
MAG24005_contig_20_2229	tpm	C40	Glc	3	3	8.751532539706265	2	0.0128
MAG24005_contig_20_223	tpm	C40	Glc	3	3	10.411400469015895	2	0.0091
MAG24005_contig_20_2230	tpm	C40	Glc	3	3	13.048554543767523	2	0.00582
MAG24005_contig_20_2231	tpm	C40	Glc	3	3	-2.468384563685	2	0.132
MAG24005_contig_20_2232	tpm	C40	Glc	3	3	3.8159006681659253	2	0.0623
MAG24005_contig_20_2233	tpm	C40	Glc	3	3	7.38331553982723	2	0.0179
MAG24005_contig_20_2234	tpm	C40	Glc	3	3	3.769569802055463	2	0.0637
MAG24005_contig_20_2235	tpm	C40	Glc	3	3	9.59545601039652	2	0.0107
MAG24005_contig_20_2236	tpm	C40	Glc	3	3	2.0240357198948415	2	0.18
